R_a_m,d_sb_fl_m,theta_deg,L_ml_m,T0_mn,K_ml_mn_per_m,diameter_m,wall_thickness_mm,embedded_length_m,started_passing,uls_mudline_utilization,uls_fairlead_utilization,sls_utilization,nfa_utilization,fls_utilization,buckling_utilization,mooring_uls_utilization,slack_utilization,governing_constraint,steel_mass_t,total_capex_usd
79.16666666666667,75.0,43.45184230102203,109.05210273585334,7.430972169958883,1.8569105493591143,9.149999999999999,156.90909090909096,50.0,True,0.24787314617368864,0.15637367449460726,0.08905941282123611,0.793046686354144,0.988593633078385,0.9901606784075099,0.9052544605156284,0.05231148336224007,Buckling,1739.989484306964,4655101.832076123
87.5,22.5,14.420773127510985,90.34655499796325,7.652593336441647,2.2413693582955663,9.249999999999998,158.90909090909096,50.0,True,0.2472135362931593,0.21884235390137424,0.08872945796556508,0.7919604724794793,0.9805200266712081,0.9729441462738152,0.9007997160090898,0.05045191632694669,FLS,1781.370588435952,4732911.128402788
87.5,28.333333333333332,17.942447089158676,91.97297308328017,7.627896115808594,2.20173376168496,9.249999999999998,158.90909090909096,50.0,True,0.2467091708213969,0.21130827892549076,0.08853034592935946,0.7916909167422713,0.9745629186011313,0.9731417501462573,0.9011198651654442,0.0506372120246225,FLS,1781.370588435952,4734061.380780891
87.5,34.166666666666664,21.329461515279547,93.93407853974568,7.601557131837055,2.155767141680296,9.249999999999998,158.90909090909096,50.0,True,0.2460649497738075,0.20377480856490252,0.0882820956092691,0.7912897534118981,0.9669782008204344,0.9732063153580965,0.9014612964391493,0.05083767323209792,Buckling,1781.370588435952,4735448.334255753
87.5,40.0,24.567171320601314,96.20940702446929,7.574552251854815,2.104783786355709,9.249999999999998,158.90909090909096,50.0,True,0.24530049239212115,0.19624201245075756,0.08799271291816327,0.7907452408109075,0.9580198482165887,0.9731517582549671,0.9018113596981786,0.05104632210816904,Buckling,1781.370588435952,4737057.515821149
87.5,45.83333333333333,27.64597536373868,98.77724659274749,7.5477235200114166,2.050067267362645,9.249999999999998,158.90909090909096,50.0,True,0.24444288927382943,0.18870997132540418,0.08767254904554095,0.7900559418769948,0.9480282031823523,0.9729980624547733,0.9021591395554076,0.051256809666127924,Buckling,1781.370588435952,4738873.570128871
87.5,51.666666666666664,30.560839267371534,101.61542424476927,7.52174774848923,1.9928077012424994,9.149999999999999,158.90909090909096,50.0,True,0.24869625383343258,0.18523423716763004,0.08963994512450095,0.7952575716637966,0.9984626230847549,0.9630432023493466,0.9032810914420235,0.051511156028319974,FLS,1761.7759038568427,4697772.509684469
87.5,57.5,33.31063082456081,104.70195795685962,7.4971298569580656,1.9340612530229486,9.149999999999999,158.90909090909096,50.0,True,0.24769057999074062,0.17755067829126944,0.08927039396772246,0.7942546322965672,0.9864107857825095,0.9627232776855145,0.9037007867752912,0.051716806021091126,FLS,1761.7759038568427,4699955.400279745
87.5,63.33333333333333,35.897377511708086,108.01555957875287,7.47421359104644,1.8747299073367263,9.149999999999999,158.90909090909096,50.0,True,0.24667861946414124,0.16986820009953768,0.0889016011234178,0.7931426612918626,0.9743767347654434,0.9623694978057596,0.9040909889573127,0.051910924045502356,FLS,1761.7759038568427,4702298.880212782
87.5,69.16666666666666,38.325530952882424,111.53599319402583,7.453193325408489,1.81555741963704,9.149999999999999,156.90909090909096,50.0,True,0.24856447417391028,0.16414624892158103,0.08930181189298386,0.794078740509485,0.9968986453810561,0.9899413738294259,0.90484232130383,0.0521158937562857,FLS,1739.989484306964,4656858.515017768
